1,1,2008,0,0,32,0,-8.05,-34.88
1,1,2008,0,1,19,0,-7.87,-35.45
1,1,2008,0,0,0,0,-8.81,-35.18
1,1,2008,0,1,57,0,-7.65,-35.32
1,1,2008,0,0,23,0,-8.75,-38.96
1,1,2008,0,0,30,0,-8.05,-34.88
29,2,2008,1,0,20,0,-8.11,-35.01
29,2,2008,1,2,46,0,-8.05,-34.88
29,2,2008,1,0,23,1,-8.11,-35.01
29,2,2008,1,0,18,0,-8.54,-37.69
29,2,2008,1,0,26,0,-7.94,-34.87
29,2,2008,1,0,20,0,-8,-34.85
29,2,2008,1,0,22,0,-8.05,-34.88
29,2,2008,1,0,34,0,-8.05,-34.88
29,2,2008,1,0,22,0,-8.11,-35.01
29,2,2008,1,2,47,0,-8,-34.85
29,2,2008,1,0,25,0,-8.97,-36.68
29,2,2008,1,0,18,0,-8.11,-35.01
29,2,2008,1,1,22,0,-8.36,-36.56
28,2,2008,1,0,24,0,-9.06,-38.3
28,2,2008,1,0,24,0,-8.05,-34.88
28,2,2008,1,0,28,0,-8.05,-34.88
28,2,2008,1,0,44,0,-8.65,-35.9
28,2,2008,1,1,35,0,-8.05,-34.88
28,2,2008,2,2,24,0,-8.11,-38.72
28,2,2008,1,0,0,0,-8.05,-34.88
28,2,2008,2,0,24,0,-8.28,-35.03
28,2,2008,1,0,47,0,-7.81,-35.74
28,2,2008,1,0,36,0,-8.05,-34.88
27,2,2008,2,0,32,0,-8.66,-35.15
27,2,2008,1,0,0,0,-9.06,-38.3
27,2,2008,1,0,25,0,-9.39,-40.5
27,2,2008,1,1,26,1,-7.65,-35.32
27,2,2008,1,2,69,0,-8.51,-39.3
26,2,2008,1,2,36,0,-8.05,-34.88
26,2,2008,1,0,26,0,-8,-34.85
26,2,2008,1,0,37,0,-7.98,-38.29
26,2,2008,1,0,20,0,-8.02,-34.98
26,2,2008,1,0,17,0,-7.94,-34.87
26,2,2008,1,0,53,0,-9.17,-36.68
26,2,2008,1,0,44,0,-8.35,-35.22
26,2,2008,1,2,51,0,-8.11,-35.01
26,2,2008,1,0,21,0,-8.68,-35.59
26,2,2008,1,0,62,0,-8.28,-35.03
